segment_id,review_id,listing_id,segment_text,main_topic_id,main_topic_label,topic_id,topic_label,satisfaction_0_100,sentiment_label
30920,260994645,14152531,I had a very early morning at the airport the day after checking out,2,Check-in,9,Check-in,50.0,neutral
30922,260994645,14152531,I saw the city during the day past check out time,2,Check-in,9,Check-in,50.0,neutral
30925,1510962613382136229,1165555554454057687,Good location -we were able to walk almost everywhere!,7,Location,27,Location Convenience,74.63,positive
30927,242235150,17702093,Lauren's home is beautifully decorated.,4,Comfort,14,Interior Design,78.595,positive
30928,242235150,17702093,The bedroom is perfect for catching the sunrise.,4,Comfort,15,Interior Space & Natural Light,78.595,positive
30929,242235150,17702093,I had a very relaxing stay there and I would recommend it to anyone.,6,Experience,23,Overall Experience,85.89,positive
30930,1191428764979093354,689913986958105212,Easy check in and friendly host,5,Communication,18,Host Quality,86.345,positive
30931,246521452,22151084,Great place to stay for a group of friends!,6,Experience,24,Recommendation,90.86000000000001,positive
30932,246521452,22151084,Highly recommend and the host was great at responding and offering local recommendations!,5,Communication,18,Host Quality,90.06,positive
30933,1191420356943100427,1153586785492183871,I have never had people that were so friendly and communicated so well before the trip and during our stay.,5,Communication,17,Communication,89.095,positive
30934,1191420356943100427,1153586785492183871,They are a delight and I wish all of my experiences travelling would be like this.,6,Experience,23,Overall Experience,92.21,positive
30935,1191420356943100427,1153586785492183871,It was a unique and wonderful experience I'll cherish!,6,Experience,23,Overall Experience,88.22,positive
30937,999347206220967223,969038351939849808,Nathan is dream host,5,Communication,18,Host Quality,62.5,positive
30938,999347206220967223,969038351939849808,he was able to accommodate me even I showed up late.,2,Check-in,9,Check-in,50.0,neutral
30939,999347206220967223,969038351939849808,His Airbnb is accessible to many restaurants and bus stops nearby.,7,Location,31,Transportation Access,42.345,negative
30940,999347206220967223,969038351939849808,just 20 minutes drive to downtown,7,Location,27,Location Convenience,50.0,neutral
30941,999347206220967223,969038351939849808,calm sorroundings.,6,Experience,23,Overall Experience,65.91,positive
30942,999347206220967223,969038351939849808,Clean house,3,Cleanliness,11,General Cleanliness,70.095,positive
30943,999347206220967223,969038351939849808,nice living room.,4,Comfort,15,Interior Space & Natural Light,71.075,positive
30944,999347206220967223,969038351939849808,Make sure to reserve a temporary park permit from city if you gonna reach the place by car.,1,Amenities,6,Parking,67.0,positive
30947,1358884939967060665,770943876315842564,the host was very amendable and responsive,5,Communication,21,Responsive Host,70.72,positive
30948,1358884939967060665,770943876315842564,the location was great and close to everything,7,Location,27,Location Convenience,81.245,positive
30950,1358884939967060665,770943876315842564,we were cozy and comfortable.,4,Comfort,16,Overall Comfort,75.53,positive
30951,1358884939967060665,770943876315842564,Bonus bed in the alcove was great,4,Comfort,13,Bed Comfort,91.125,positive
30952,887012439150409733,19934451,Great location,7,Location,27,Location Convenience,81.245,positive
30953,1521931085948095749,28264606,What a wonderful place to stay for all your activities.,6,Experience,23,Overall Experience,78.595,positive
30954,1521931085948095749,28264606,So close to Roger’s Stadium,6,Experience,23,Overall Experience,50.0,neutral
30955,1521931085948095749,28264606,union station and the harbor.,7,Location,31,Transportation Access,50.0,neutral
30956,1521931085948095749,28264606,Has a Juliet balcony with stellar views.,6,Experience,25,View Experience,50.0,neutral
30957,1521931085948095749,28264606,Comfortable bed and pillows.,4,Comfort,13,Bed Comfort,75.53,positive
30958,1521931085948095749,28264606,Loved the full size shampoo,1,Amenities,5,Laundry & Towels,79.97000000000001,positive
30959,1521931085948095749,28264606,bubble bath and my favorite Lavendar ivory body wash. Used the washer and dryer.,1,Amenities,5,Laundry & Towels,72.94,positive
30960,1521931085948095749,28264606,Laundry detergent was there which was very nice.,1,Amenities,5,Laundry & Towels,73.77,positive
30961,1521931085948095749,28264606,The only frustrating thing was the parking garage and their directional signs.,1,Amenities,6,Parking,27.98,negative
30962,1521931085948095749,28264606,Not Idrees fault by any means,5,Communication,18,Host Quality,65.445,positive
30964,1521931085948095749,28264606,We never needed to use the car thankfully the whole week as this is a very walkable city with great public transportation.,7,Location,31,Transportation Access,89.225,positive
30965,1521931085948095749,28264606,Fabulous restaurants all around.,7,Location,28,Nearby Restaurants & Shops,76.335,positive
30966,1521931085948095749,28264606,Idrees was very responsive and nice You will be very happy here.,5,Communication,21,Responsive Host,93.525,positive
30967,1521931085948095749,28264606,Sandy and Mike,5,Communication,18,Host Quality,50.0,neutral
30968,754723053,45636411,Benoit was very nice and welcoming !,5,Communication,18,Host Quality,88.07000000000001,positive
30969,754723053,45636411,The space was beautiful and comfortable,4,Comfort,14,Interior Design,90.10000000000001,positive
30970,754723053,45636411,not to mention very clean .I really did enjoy my stay .,3,Cleanliness,11,General Cleanliness,87.795,positive
30971,754723053,45636411,I recommend this space and will definitely be back soon !,4,Comfort,14,Interior Design,83.48,positive
30972,853615338883548922,54181599,Benjamin was the consummate host.,5,Communication,18,Host Quality,50.0,neutral
30973,853615338883548922,54181599,would definitely stay again.,6,Experience,23,Overall Experience,70.095,positive
30974,853615338883548922,54181599,Everything felt very modern and well kept.,4,Comfort,14,Interior Design,66.605,positive
30975,744147214828273158,607085864473416124,I want to thank Cory for accommodating us during our stay (me and my 3 friends)!,6,Experience,23,Overall Experience,86.72500000000001,positive
30976,744147214828273158,607085864473416124,The condo was beautiful on the pictures,3,Cleanliness,11,General Cleanliness,79.97000000000001,positive
30977,744147214828273158,607085864473416124,the rooms are spacious and clean,3,Cleanliness,11,General Cleanliness,70.095,positive
30978,744147214828273158,607085864473416124,and the views were breathtaking!,6,Experience,25,View Experience,75.465,positive
30979,744147214828273158,607085864473416124,Cory reached out to me several times before our departure from Halifax to see if there is anything he can do to help us,6,Experience,23,Overall Experience,73.83500000000001,positive
30981,744147214828273158,607085864473416124,Any questions we had were answered almost immediately.,5,Communication,20,Quick Response,50.0,neutral
30983,744147214828273158,607085864473416124,The location is prime - the CN tower is steps away!,7,Location,30,Tourist & Event Attractions,50.0,neutral
30985,423555241,24894787,Really good and clean condo,3,Cleanliness,11,General Cleanliness,86.58,positive
30987,1018162723595205212,660369705977321233,good location and easily to get there by TTC.,7,Location,31,Transportation Access,82.43,positive
30988,1018162723595205212,660369705977321233,Zoila is a great host,5,Communication,18,Host Quality,81.245,positive
30989,433932847521297969,42995009,The location is really really great and it is very convenient that a parking spot is included.,1,Amenities,6,Parking,84.39999999999999,positive
30990,433932847521297969,42995009,When sitting on the balcony,6,Experience,25,View Experience,50.0,neutral
30991,433932847521297969,42995009,the AC may be a bit disturbing as it makes a lot of noise.,7,Location,29,Neighborhood Quietness,24.47,negative
30992,433932847521297969,42995009,The same issue may be disturbing in the bedrooms as the AC units are quite load.,1,Amenities,7,Temperature Control,24.47,negative
30993,433932847521297969,42995009,Good place to stay if you don't mind living in a house where all personal belongings to the host are there during the stay.,5,Communication,18,Host Quality,72.02,positive
30994,433932847521297969,42995009,We had a good stay and enjoyed sitting on the balcony in the evening.,6,Experience,25,View Experience,86.75500000000001,positive
30995,1005147315507502807,43849052,Arsy was a great host - always responsive and reasonable.,5,Communication,21,Responsive Host,88.25,positive
30996,1005147315507502807,43849052,I was always able to bring up any concerns or problems and Arsy treated it as his own.,5,Communication,19,Issue Handling,29.905000000000005,negative
30997,1005147315507502807,43849052,the location was fantastic - right in front of CN tower and close by from grocery chains such as Farmboy and Longos.,7,Location,30,Tourist & Event Attractions,77.86999999999999,positive
30998,1005147315507502807,43849052,Union station was walking distance too!,7,Location,31,Transportation Access,50.0,neutral
30999,719543935469475527,692723874104916483,The apartment is very well-appointed and comfortable.,0,Accuracy,0,Apartment Expectation,77.60000000000001,positive
31001,719543935469475527,692723874104916483,the apartment almost still has that just renovated freshness.,3,Cleanliness,11,General Cleanliness,50.0,neutral
31002,719543935469475527,692723874104916483,Host was communicative and responsive.,5,Communication,17,Communication,68.06,positive
31003,719543935469475527,692723874104916483,Not knowing Toronto well,6,Experience,23,Overall Experience,39.715,negative
31004,719543935469475527,692723874104916483,we had some concern that getting back into the city core might be difficult,7,Location,27,Location Convenience,31.94,negative
31006,719543935469475527,692723874104916483,our experience getting to and from the apartment was quite good with a number of alternate routes.,0,Accuracy,0,Apartment Expectation,77.06500000000001,positive
31007,1505907784168641830,1131136277247288683,I have stayed at Cheryl’s place 3 times this year and love coming back.,6,Experience,23,Overall Experience,81.845,positive
31008,1505907784168641830,1131136277247288683,It is beautifully decorated,4,Comfort,14,Interior Design,78.595,positive
31009,1505907784168641830,1131136277247288683,newly renovated and super clean with a very comfortable bed and a lovely bathroom with a great shower.,3,Cleanliness,10,Bathroom Cleanliness,97.945,positive
31010,1505907784168641830,1131136277247288683,The kitchenette offers welcoming touches like coffee pods,1,Amenities,2,Coffee & Breakfast,82.985,positive
31011,1505907784168641830,1131136277247288683,water and snacks.,1,Amenities,2,Coffee & Breakfast,50.0,neutral
